"","x","items","count","total","rnd","customer","age","city","payment_type"
"4164",4164,"other vegetables,whipped/sour cream,processed cheese,frozen fruits,domestic eggs,rolls/buns,cereals,dog food,specialty chocolate,chocolate marshmallow,napkins,shopping bags",12,2438,6,"Walaa",29,"Cairo","Credit"
"4165",4165,"whole milk",1,1487,13,"Sayed",37,"Cairo","Credit"
"4166",4166,"sausage,hamburger meat,other vegetables,yogurt,cream cheese ,meat spreads,bottled water,soda",8,374,12,"Eman",23,"Aswan","Credit"
"4167",4167,"sausage,tropical fruit,whole milk,yogurt,whipped/sour cream,white bread,bottled water",7,253,7,"Huda",39,"Gharbia","Cash"
"4168",4168,"pork,root vegetables,onions,other vegetables,whole milk,butter,frozen vegetables,domestic eggs,rolls/buns,bottled beer,canned beer,napkins",12,705,2,"Mohamed",25,"Alexandria","Credit"
"4169",4169,"bottled water,misc. beverages",2,1100,10,"Samy",55,"Alexandria","Cash"
"4170",4170,"butter milk,ice cream,long life bakery product,chewing gum,detergent",5,2476,6,"Walaa",29,"Cairo","Credit"
"4171",4171,"soda,candy",2,2015,5,"Shimaa",55,"Port Said","Credit"
"4172",4172,"chicken,citrus fruit,berries,root vegetables,yogurt,soda",6,562,8,"Rania",37,"Dakahlia","Credit"
"4173",4173,"frankfurter,tropical fruit,dessert,UHT-milk,frozen dessert,pastry,artif. sweetener,mustard,canned fruit,hygiene articles",10,520,13,"Sayed",37,"Cairo","Cash"
"4174",4174,"frankfurter,whole milk,frozen meals,domestic eggs,white bread,pastry,bottled beer,chocolate",8,180,3,"Ahmed",30,"Giza","Credit"
"4175",4175,"sausage,whole milk,butter,domestic eggs,white bread,margarine,candy,softener,flower (seeds),shopping bags",10,1156,1,"Farida",22,"Cairo","Credit"
"4176",4176,"chicken,pip fruit,frozen vegetables",3,1520,9,"Maged",60,"Hurghada","Cash"
"4177",4177,"beverages,cream cheese ,rolls/buns,candy",4,721,7,"Huda",39,"Gharbia","Credit"
"4178",4178,"fruit/vegetable juice",1,2128,7,"Huda",39,"Gharbia","Credit"
"4179",4179,"pork,whipped/sour cream,hard cheese,cream cheese ,spread cheese,mayonnaise,white bread,bottled water,soda,fruit/vegetable juice",10,2379,12,"Eman",23,"Aswan","Credit"
"4180",4180,"frankfurter,meat,pork,beef,hamburger meat,citrus fruit,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,cat food",12,1935,5,"Shimaa",55,"Port Said","Cash"
"4181",4181,"soda",1,1247,3,"Ahmed",30,"Giza","Cash"
"4182",4182,"whipped/sour cream,pet care,soda,canned beer,softener,shopping bags",6,1083,9,"Maged",60,"Hurghada","Credit"
"4183",4183,"sausage,citrus fruit,root vegetables,other vegetables,whole milk,rolls/buns,brown bread,cat food,bottled water",9,595,12,"Eman",23,"Aswan","Cash"
"4184",4184,"root vegetables,other vegetables,whole milk,margarine",4,1105,1,"Farida",22,"Cairo","Cash"
"4185",4185,"liquor",1,1046,12,"Eman",23,"Aswan","Cash"
"4186",4186,"frankfurter,root vegetables,onions,other vegetables,butter,domestic eggs,pasta,canned beer",8,2176,11,"Hanan",22,"Fayoum","Credit"
"4187",4187,"coffee",1,1627,1,"Farida",22,"Cairo","Credit"
"4188",4188,"butter,UHT-milk,frozen vegetables,ketchup,bottled water,soda,bottled beer",7,2162,15,"Sameh",35,"Hurghada","Credit"
"4189",4189,"soda,bottled beer,liquor",3,970,5,"Shimaa",55,"Port Said","Cash"
"4190",4190,"seasonal products,shopping bags",2,1588,10,"Samy",55,"Alexandria","Cash"
"4191",4191,"frankfurter,chicken,pork,beef,hamburger meat,tropical fruit,berries,whole milk,pastry,roll products ,oil,margarine,sugar,artif. sweetener,mustard,soups,cereals,jam,bottled water,bottled beer,candles,pot plants",22,546,7,"Huda",39,"Gharbia","Cash"
"4192",4192,"canned beer,white wine,specialty chocolate,seasonal products,shopping bags",5,885,6,"Walaa",29,"Cairo","Credit"
"4193",4193,"other vegetables,whole milk,butter,cream cheese ,brown bread,pastry,ready soups,seasonal products,hair spray,newspapers,shopping bags",11,1951,12,"Eman",23,"Aswan","Credit"
"4194",4194,"pastry,flour,sugar,baking powder,coffee,canned beer,shopping bags",7,436,12,"Eman",23,"Aswan","Cash"
"4195",4195,"pet care,waffles",2,2261,7,"Huda",39,"Gharbia","Cash"
"4196",4196,"baking powder,rum",2,1840,2,"Mohamed",25,"Alexandria","Credit"
"4197",4197,"sausage",1,1341,4,"Adel",50,"Alexandria","Credit"
"4198",4198,"sugar",1,1486,7,"Huda",39,"Gharbia","Credit"
"4199",4199,"pet care",1,611,8,"Rania",37,"Dakahlia","Cash"
"4200",4200,"pet care",1,1270,15,"Sameh",35,"Hurghada","Credit"
"4201",4201,"berries,whipped/sour cream,oil,dog food,liquor,dishes,shopping bags",7,2318,15,"Sameh",35,"Hurghada","Credit"
"4202",4202,"tropical fruit,rolls/buns",2,2391,12,"Eman",23,"Aswan","Credit"
"4203",4203,"soda",1,368,15,"Sameh",35,"Hurghada","Cash"
"4204",4204,"beef,salty snack",2,1004,3,"Ahmed",30,"Giza","Cash"
"4205",4205,"tropical fruit,other vegetables,whole milk,sliced cheese,frozen dessert,brown bread,pastry,semi-finished bread,canned fish,cat food,soda,napkins,newspapers,shopping bags",14,1236,6,"Walaa",29,"Cairo","Cash"
"4206",4206,"finished products,chicken,citrus fruit,root vegetables,other vegetables,dessert,domestic eggs,spices,pickled vegetables,bottled water,soda,popcorn,chocolate marshmallow,detergent",14,2328,7,"Huda",39,"Gharbia","Cash"
"4207",4207,"chewing gum",1,449,12,"Eman",23,"Aswan","Credit"
"4208",4208,"curd,yogurt,whipped/sour cream,ice cream",4,1141,11,"Hanan",22,"Fayoum","Credit"
"4209",4209,"chicken,berries,other vegetables,pastry,roll products ,oil,sugar",7,1999,11,"Hanan",22,"Fayoum","Cash"
"4210",4210,"bottled beer",1,763,2,"Mohamed",25,"Alexandria","Credit"
"4211",4211,"herbs,whole milk,sliced cheese,rolls/buns,pastry,bottled water,waffles",7,1801,13,"Sayed",37,"Cairo","Cash"
"4212",4212,"yogurt",1,2446,1,"Farida",22,"Cairo","Cash"
"4213",4213,"sausage,root vegetables,sugar,sweet spreads,fruit/vegetable juice,bottled beer,salty snack,shopping bags",8,1684,3,"Ahmed",30,"Giza","Cash"
"4214",4214,"sausage,pip fruit,other vegetables,whole milk,butter,dessert,butter milk,yogurt,whipped/sour cream,hard cheese,mayonnaise,oil,mustard,baking powder,popcorn,long life bakery product,chocolate,candy",18,1543,15,"Sameh",35,"Hurghada","Cash"
"4215",4215,"tropical fruit,dessert,yogurt,syrup,hygiene articles",5,2204,6,"Walaa",29,"Cairo","Credit"
"4216",4216,"white wine",1,129,2,"Mohamed",25,"Alexandria","Cash"
"4217",4217,"frankfurter,sausage,liver loaf,chicken,pork,root vegetables,whole milk,whipped/sour cream,sliced cheese,frozen vegetables,bottled water,fruit/vegetable juice,salty snack,long life bakery product",14,1082,3,"Ahmed",30,"Giza","Cash"
"4218",4218,"canned beer",1,694,6,"Walaa",29,"Cairo","Credit"
"4219",4219,"chicken,citrus fruit,onions,other vegetables,whole milk,frozen fish,roll products ,flour,sugar,pickled vegetables",10,1233,14,"Magdy",36,"Sohag","Credit"
"4220",4220,"turkey,citrus fruit,butter,whipped/sour cream,hard cheese,white bread",6,991,3,"Ahmed",30,"Giza","Credit"
"4221",4221,"curd cheese,rolls/buns,cake bar",3,2174,6,"Walaa",29,"Cairo","Credit"
"4222",4222,"berries,root vegetables,other vegetables,butter milk,yogurt,mayonnaise,zwieback,shopping bags",8,480,12,"Eman",23,"Aswan","Cash"
"4223",4223,"tropical fruit,root vegetables,other vegetables,whipped/sour cream,specialty cheese,rolls/buns,nut snack",7,538,4,"Adel",50,"Alexandria","Cash"
"4224",4224,"frankfurter,bottled beer,liquor",3,1665,9,"Maged",60,"Hurghada","Credit"
"4225",4225,"coffee",1,2141,15,"Sameh",35,"Hurghada","Credit"
"4226",4226,"whole milk",1,2374,7,"Huda",39,"Gharbia","Cash"
"4227",4227,"onions,whole milk",2,2457,1,"Farida",22,"Cairo","Cash"
"4228",4228,"domestic eggs,white bread,specialty fat,mustard,specialty vegetables",5,2237,4,"Adel",50,"Alexandria","Credit"
"4229",4229,"other vegetables",1,348,6,"Walaa",29,"Cairo","Cash"
"4230",4230,"hamburger meat,citrus fruit,other vegetables,whole milk,butter,rolls/buns,baking powder,cooking chocolate,specialty chocolate,male cosmetics",10,2012,8,"Rania",37,"Dakahlia","Cash"
"4231",4231,"sausage,finished products,hamburger meat,citrus fruit,tropical fruit,pip fruit,other vegetables,butter,UHT-milk,specialty cheese,pastry,roll products ,pasta,organic products,baking powder,canned vegetables,cat food,chewing gum,chocolate,pot plants,flower (seeds)",21,1814,10,"Samy",55,"Alexandria","Credit"
"4232",4232,"citrus fruit,other vegetables,whole milk,butter,pastry,oil,bottled water,bottled beer,detergent",9,1411,14,"Magdy",36,"Sohag","Cash"
"4233",4233,"pork,citrus fruit,other vegetables,dessert,white bread,kitchen towels,candles,newspapers",8,1691,2,"Mohamed",25,"Alexandria","Cash"
"4234",4234,"pork,whole milk,yogurt,UHT-milk,sliced cheese,ice cream,soda,fruit/vegetable juice,napkins",9,1675,2,"Mohamed",25,"Alexandria","Cash"
"4235",4235,"root vegetables,onions,other vegetables,whole milk,butter,yogurt,soft cheese,domestic eggs,rice,bottled water,soda",11,216,9,"Maged",60,"Hurghada","Credit"
"4236",4236,"sausage,citrus fruit,root vegetables,whole milk,waffles,chocolate marshmallow",6,1888,2,"Mohamed",25,"Alexandria","Credit"
"4237",4237,"bottled beer",1,1768,2,"Mohamed",25,"Alexandria","Credit"
"4238",4238,"herbs,whole milk,yogurt,hard cheese,domestic eggs,flour,margarine,sugar,baking powder,canned fish,misc. beverages,canned beer",12,2491,12,"Eman",23,"Aswan","Cash"
"4239",4239,"soda,specialty bar",2,188,12,"Eman",23,"Aswan","Credit"
"4240",4240,"tropical fruit,bottled water,bottled beer,hygiene articles",4,219,12,"Eman",23,"Aswan","Credit"
"4241",4241,"sausage,citrus fruit,canned fish,waffles",4,1684,14,"Magdy",36,"Sohag","Credit"
"4242",4242,"soda",1,296,13,"Sayed",37,"Cairo","Cash"
"4243",4243,"tropical fruit,chewing gum,specialty chocolate,chocolate marshmallow",4,1149,14,"Magdy",36,"Sohag","Cash"
"4244",4244,"sausage",1,2117,6,"Walaa",29,"Cairo","Credit"
"4245",4245,"whole milk,white bread,fruit/vegetable juice,long life bakery product,cake bar",5,1962,10,"Samy",55,"Alexandria","Credit"
"4246",4246,"beverages,frozen meals,specialty bar,candy",4,1570,5,"Shimaa",55,"Port Said","Cash"
"4247",4247,"liver loaf,chicken,turkey,berries,packaged fruit/vegetables,whole milk,yogurt,cream cheese ,rolls/buns,pastry,bottled water,soda,bathroom cleaner",13,888,12,"Eman",23,"Aswan","Cash"
"4248",4248,"frankfurter,sausage,pork,root vegetables,whole milk,yogurt,frozen meals,bottled beer",8,280,6,"Walaa",29,"Cairo","Credit"
"4249",4249,"yogurt,bottled water,soda,bottled beer,chocolate,female sanitary products",6,1535,3,"Ahmed",30,"Giza","Credit"
"4250",4250,"other vegetables,canned fish,soda,shopping bags",4,2029,9,"Maged",60,"Hurghada","Cash"
"4251",4251,"yogurt,bottled water",2,1418,9,"Maged",60,"Hurghada","Cash"
"4252",4252,"whole milk,dessert,pastry,bottled water,soda,long life bakery product,chocolate,napkins,cling film/bags",9,230,10,"Samy",55,"Alexandria","Cash"
"4253",4253,"pork,rolls/buns,liquor,salty snack,popcorn",5,132,11,"Hanan",22,"Fayoum","Credit"
"4254",4254,"berries",1,2106,13,"Sayed",37,"Cairo","Credit"
"4255",4255,"berries",1,1049,13,"Sayed",37,"Cairo","Credit"
"4256",4256,"other vegetables,whole milk,fruit/vegetable juice,chocolate",4,955,10,"Samy",55,"Alexandria","Cash"
"4257",4257,"chicken,beef,root vegetables,whole milk,curd,whipped/sour cream,flour,oil,sugar,salty snack",10,328,9,"Maged",60,"Hurghada","Credit"
"4258",4258,"root vegetables,other vegetables,mayonnaise,soda,chocolate,specialty chocolate",6,1528,3,"Ahmed",30,"Giza","Cash"
"4259",4259,"tropical fruit",1,2176,8,"Rania",37,"Dakahlia","Cash"
"4260",4260,"citrus fruit,tropical fruit,coffee,soda,fruit/vegetable juice,canned beer,candy",7,242,11,"Hanan",22,"Fayoum","Cash"
"4261",4261,"frankfurter,citrus fruit,berries,whole milk,yogurt,domestic eggs,salt,waffles,cake bar",9,1141,14,"Magdy",36,"Sohag","Cash"
"4262",4262,"misc. beverages",1,1556,9,"Maged",60,"Hurghada","Credit"
"4263",4263,"pip fruit,bottled water,soda,fruit/vegetable juice,canned beer,newspapers",6,475,14,"Magdy",36,"Sohag","Cash"
"4264",4264,"sausage,pastry,waffles",3,813,7,"Huda",39,"Gharbia","Cash"
"4265",4265,"rolls/buns,candy",2,1695,1,"Farida",22,"Cairo","Credit"
"4266",4266,"citrus fruit",1,103,14,"Magdy",36,"Sohag","Credit"
"4267",4267,"sausage,root vegetables,yogurt,brown bread",4,2360,9,"Maged",60,"Hurghada","Cash"
"4268",4268,"syrup",1,1882,13,"Sayed",37,"Cairo","Credit"
"4269",4269,"pip fruit,UHT-milk,semi-finished bread,cat food,bottled water,chocolate,candy,shopping bags",8,856,5,"Shimaa",55,"Port Said","Credit"
"4270",4270,"whole milk,pastry,newspapers",3,1121,1,"Farida",22,"Cairo","Credit"
"4271",4271,"frankfurter,root vegetables,onions,canned beer",4,186,2,"Mohamed",25,"Alexandria","Cash"
"4272",4272,"other vegetables,yogurt,whipped/sour cream,jam,fruit/vegetable juice,chocolate,dishes,newspapers",8,683,7,"Huda",39,"Gharbia","Credit"
"4273",4273,"bottled water,canned beer,white wine",3,689,13,"Sayed",37,"Cairo","Cash"
"4274",4274,"whole milk,whipped/sour cream,rolls/buns,shopping bags",4,2442,4,"Adel",50,"Alexandria","Cash"
"4275",4275,"whole milk,dessert,brown bread,specialty bar",4,449,9,"Maged",60,"Hurghada","Credit"
"4276",4276,"finished products,frozen meals,chocolate,shopping bags",4,2085,12,"Eman",23,"Aswan","Credit"
"4277",4277,"whole milk,rolls/buns",2,314,15,"Sameh",35,"Hurghada","Cash"
"4278",4278,"pork,beef",2,2320,13,"Sayed",37,"Cairo","Cash"
"4279",4279,"chocolate marshmallow",1,1790,10,"Samy",55,"Alexandria","Credit"
"4280",4280,"root vegetables,other vegetables,whole milk,butter milk,processed cheese,margarine",6,2209,9,"Maged",60,"Hurghada","Credit"
"4281",4281,"sausage,root vegetables,bottled beer,skin care",4,985,3,"Ahmed",30,"Giza","Cash"
"4282",4282,"sausage,organic sausage,pip fruit,butter,brown bread,soda",6,1726,12,"Eman",23,"Aswan","Credit"
"4283",4283,"bottled water,soda",2,2015,4,"Adel",50,"Alexandria","Credit"
"4284",4284,"frankfurter",1,2007,2,"Mohamed",25,"Alexandria","Cash"
"4285",4285,"pork,candy",2,2342,2,"Mohamed",25,"Alexandria","Credit"
"4286",4286,"frozen meals,specialty bar",2,375,11,"Hanan",22,"Fayoum","Cash"
"4287",4287,"tropical fruit,berries,whole milk,white bread,margarine,fruit/vegetable juice,hygiene articles,napkins,shopping bags",9,1323,5,"Shimaa",55,"Port Said","Cash"
"4288",4288,"ham,tropical fruit,whole milk,dessert,butter milk,yogurt,hard cheese,processed cheese,white bread,cat food,fruit/vegetable juice,napkins",12,1902,7,"Huda",39,"Gharbia","Credit"
"4289",4289,"tropical fruit,other vegetables,butter,whipped/sour cream,semi-finished bread,vinegar,fruit/vegetable juice,chocolate,shopping bags",9,156,5,"Shimaa",55,"Port Said","Credit"
"4290",4290,"whole milk,whipped/sour cream",2,592,8,"Rania",37,"Dakahlia","Cash"
"4291",4291,"whole milk,curd,pastry,fruit/vegetable juice,newspapers",5,527,6,"Walaa",29,"Cairo","Cash"
"4292",4292,"misc. beverages",1,1748,14,"Magdy",36,"Sohag","Cash"
"4293",4293,"finished products,fruit/vegetable juice,white wine,chocolate,pot plants",5,374,14,"Magdy",36,"Sohag","Cash"
"4294",4294,"berries,whole milk,butter,domestic eggs,cake bar",5,1241,15,"Sameh",35,"Hurghada","Cash"
"4295",4295,"other vegetables,bottled beer,canned beer,white wine,detergent,softener,newspapers",7,1800,4,"Adel",50,"Alexandria","Cash"
"4296",4296,"berries,whipped/sour cream,cake bar",3,1473,1,"Farida",22,"Cairo","Credit"
"4297",4297,"onions,whole milk,butter,yogurt,frozen fish,fruit/vegetable juice",6,1740,8,"Rania",37,"Dakahlia","Credit"
"4298",4298,"yogurt",1,445,15,"Sameh",35,"Hurghada","Credit"
"4299",4299,"berries,fruit/vegetable juice,waffles,specialty bar",4,1192,10,"Samy",55,"Alexandria","Cash"
"4300",4300,"shopping bags",1,1487,13,"Sayed",37,"Cairo","Credit"
"4301",4301,"whole milk,yogurt,bottled water",3,1642,13,"Sayed",37,"Cairo","Cash"
"4302",4302,"turkey,pip fruit,other vegetables,dessert,brown bread,soda",6,1215,10,"Samy",55,"Alexandria","Cash"
"4303",4303,"pip fruit,root vegetables,whole milk,yogurt,white bread,soda,chocolate,hygiene articles",8,780,13,"Sayed",37,"Cairo","Credit"
"4304",4304,"pip fruit,rolls/buns,bottled water,soda,newspapers",5,107,14,"Magdy",36,"Sohag","Credit"
"4305",4305,"other vegetables,whole milk,brown bread",3,1803,10,"Samy",55,"Alexandria","Cash"
"4306",4306,"hamburger meat",1,1773,3,"Ahmed",30,"Giza","Credit"
"4307",4307,"pork,root vegetables,other vegetables,whole milk,whipped/sour cream,domestic eggs,pastry,baking powder",8,2341,4,"Adel",50,"Alexandria","Credit"
"4308",4308,"pastry,bottled water,newspapers",3,771,14,"Magdy",36,"Sohag","Credit"
"4309",4309,"newspapers",1,663,6,"Walaa",29,"Cairo","Cash"
"4310",4310,"canned beer",1,925,9,"Maged",60,"Hurghada","Cash"
"4311",4311,"ham,pork,whole milk,pastry,roll products ,flour,sweet spreads,soda,bottled beer",9,300,14,"Magdy",36,"Sohag","Cash"
"4312",4312,"whole milk,baking powder,waffles,cleaner,newspapers",5,686,3,"Ahmed",30,"Giza","Credit"
"4313",4313,"beef,whole milk,butter,yogurt,frozen vegetables,domestic eggs,rolls/buns,coffee,bottled beer,skin care",10,994,11,"Hanan",22,"Fayoum","Cash"
"4314",4314,"pip fruit,other vegetables,curd,yogurt,whipped/sour cream,sugar,canned vegetables,fruit/vegetable juice",8,2108,8,"Rania",37,"Dakahlia","Credit"
"4315",4315,"beef,onions,whole milk,napkins",4,245,4,"Adel",50,"Alexandria","Cash"
"4316",4316,"seasonal products",1,105,3,"Ahmed",30,"Giza","Cash"
"4317",4317,"other vegetables,butter milk",2,1012,2,"Mohamed",25,"Alexandria","Cash"
"4318",4318,"whole milk,cocoa drinks",2,1357,4,"Adel",50,"Alexandria","Credit"
"4319",4319,"root vegetables,other vegetables,rolls/buns,light bulbs",4,1322,4,"Adel",50,"Alexandria","Credit"
"4320",4320,"pork,frozen vegetables,oil",3,1631,15,"Sameh",35,"Hurghada","Credit"
"4321",4321,"pork,whole milk,UHT-milk,newspapers",4,2352,6,"Walaa",29,"Cairo","Cash"
"4322",4322,"newspapers,flower soil/fertilizer",2,605,9,"Maged",60,"Hurghada","Cash"
"4323",4323,"rolls/buns",1,190,6,"Walaa",29,"Cairo","Credit"
"4324",4324,"beef,other vegetables,UHT-milk,margarine,fruit/vegetable juice,newspapers",6,1369,4,"Adel",50,"Alexandria","Cash"
"4325",4325,"sausage,ham,whole milk,rolls/buns,fruit/vegetable juice,red/blush wine,chocolate,specialty chocolate,candy,house keeping products,shopping bags",11,1438,1,"Farida",22,"Cairo","Credit"
"4326",4326,"brown bread,soda,fruit/vegetable juice,bottled beer",4,2444,6,"Walaa",29,"Cairo","Credit"
"4327",4327,"pork,whole milk,butter,curd cheese,frozen vegetables,rolls/buns,brown bread,pastry",8,272,1,"Farida",22,"Cairo","Cash"
"4328",4328,"root vegetables,other vegetables",2,170,3,"Ahmed",30,"Giza","Cash"
"4329",4329,"hamburger meat,other vegetables,whole milk,pot plants",4,2325,3,"Ahmed",30,"Giza","Credit"
"4330",4330,"root vegetables,herbs,other vegetables,whole milk,yogurt,rolls/buns,flour,margarine,cereals,fruit/vegetable juice,pot plants",11,1803,9,"Maged",60,"Hurghada","Cash"
"4331",4331,"chewing gum",1,2268,5,"Shimaa",55,"Port Said","Cash"
"4332",4332,"other vegetables,whole milk,brown bread,canned beer",4,1538,14,"Magdy",36,"Sohag","Credit"
"4333",4333,"tropical fruit,whole milk,curd,yogurt,whipped/sour cream,soft cheese,domestic eggs,napkins",8,712,4,"Adel",50,"Alexandria","Cash"
"4334",4334,"frankfurter,soda,newspapers",3,231,7,"Huda",39,"Gharbia","Cash"
"4335",4335,"canned beer",1,146,6,"Walaa",29,"Cairo","Cash"
"4336",4336,"chicken,beef,hamburger meat,pip fruit,grapes,root vegetables,whole milk,butter,dessert,yogurt,whipped/sour cream,cream cheese ,pastry,bottled water,fruit/vegetable juice",15,171,13,"Sayed",37,"Cairo","Credit"
"4337",4337,"whole milk",1,215,12,"Eman",23,"Aswan","Cash"
"4338",4338,"citrus fruit,whole milk",2,345,9,"Maged",60,"Hurghada","Credit"
"4339",4339,"pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread,bottled beer,kitchen towels",9,214,2,"Mohamed",25,"Alexandria","Credit"
"4340",4340,"whole milk,curd,baking powder",3,950,5,"Shimaa",55,"Port Said","Credit"
"4341",4341,"hamburger meat,soft cheese,white bread,pastry",4,500,5,"Shimaa",55,"Port Said","Credit"
"4342",4342,"soft cheese",1,1236,15,"Sameh",35,"Hurghada","Cash"
